2022-08-16 16:11:24,533 [12] INFO Instagram.Main.InstagramMain - [ig_did]: D9805394-4F37-49DB-A468-6C2940B4CC54
2022-08-16 16:11:24,533 [12] INFO Instagram.Main.InstagramMain - [ig_nrcb]: 1
2022-08-16 16:11:24,533 [12] INFO Instagram.Main.InstagramMain - [csrftoken]: DWHGRGHMUw5TjlCBg4p5nvpdNb7U54oP
2022-08-16 16:11:24,533 [12] INFO Instagram.Main.InstagramMain - [ds_user_id]: 54598235879
2022-08-16 16:11:24,533 [12] INFO Instagram.Main.InstagramMain - [sessionid]: 54598235879%3AGnPw6pGNk4cHDE%3A15%3AAYet-7wpuiMrPMYR8L0vgdM0g2UEppIwPZt91TmWIw
2022-08-16 16:11:24,533 [12] INFO Instagram.Main.InstagramMain - [rur]: "PRN\05454598235879\0541692169709:01f7ea66704edc1c4d9444f5b12048e1ad06aeb6196e2357048b0301f764e2983e0c4576"
2022-08-16 16:14:00,677 [10] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-16 16:14:00,684 [10] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-16 16:14:04,335 [13] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-16 16:14:04,480 [13] INFO Instagram.Main.InstagramMain - [mid]: YvRhqgALAAE5ZpODXEyw15-1WdTS
2022-08-16 16:14:04,480 [13] INFO Instagram.Main.InstagramMain - [ig_did]: D9805394-4F37-49DB-A468-6C2940B4CC54
2022-08-16 16:14:04,480 [13] INFO Instagram.Main.InstagramMain - [ig_nrcb]: 1
2022-08-16 16:14:04,480 [13] INFO Instagram.Main.InstagramMain - [csrftoken]: DWHGRGHMUw5TjlCBg4p5nvpdNb7U54oP
2022-08-16 16:14:04,480 [13] INFO Instagram.Main.InstagramMain - [ds_user_id]: 54598235879
2022-08-16 16:14:04,480 [13] INFO Instagram.Main.InstagramMain - [sessionid]: 54598235879%3AGnPw6pGNk4cHDE%3A15%3AAYet-7wpuiMrPMYR8L0vgdM0g2UEppIwPZt91TmWIw
2022-08-16 16:14:04,480 [13] INFO Instagram.Main.InstagramMain - [rur]: "PRN\05454598235879\0541692169709:01f7ea66704edc1c4d9444f5b12048e1ad06aeb6196e2357048b0301f764e2983e0c4576"
2022-08-17 09:33:53,623 [1] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-17 09:33:53,629 [1] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-17 09:54:42,093 [1] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-17 09:54:42,099 [1] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-17 09:54:51,689 [5] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-17 09:55:04,301 [5] INFO Instagram.Main.InstagramMain - [Current Count]: 1
2022-08-17 09:55:04,334 [5] ERROR Instagram.Main.InstagramMain - no such element: Unable to locate element: {"method":"css selector","selector":"div._aacl._aacm._aacu._aacy._aad6 > time._aaqe"}
  (Session info: chrome=104.0.5112.81)
2022-08-17 09:55:04,336 [5] ERROR Instagram.Main.InstagramMain - 인덱스가 배열 범위를 벗어났습니다.
2022-08-17 09:55:38,842 [10] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-17 09:55:52,467 [10] ERROR Instagram.Main.InstagramMain - element click intercepted: Element <div class="_aabd _aa8k _aanf">...</div> is not clickable at point (150, 238). Other element would receive the click: <div aria-label="제어" class="_aakl" role="button" tabindex="0"></div>
  (Session info: chrome=104.0.5112.81)
2022-08-17 09:56:39,001 [1] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-17 09:56:39,007 [1] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-17 09:56:44,508 [5] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-17 09:56:59,791 [5] INFO Instagram.Main.InstagramMain - [Current Count]: 1
2022-08-17 09:56:59,809 [5] ERROR Instagram.Main.InstagramMain - no such element: Unable to locate element: {"method":"css selector","selector":"div._aacl._aacm._aacu._aacy._aad6 > time._aaqe"}
  (Session info: chrome=104.0.5112.81)
2022-08-17 09:56:59,811 [5] ERROR Instagram.Main.InstagramMain - 인덱스가 배열 범위를 벗어났습니다.
2022-08-17 09:57:44,327 [14] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-17 09:57:59,420 [14] INFO Instagram.Main.InstagramMain - [Current Count]: 1
2022-08-17 09:57:59,436 [14] ERROR Instagram.Main.InstagramMain - no such element: Unable to locate element: {"method":"css selector","selector":"div._aacl._aacm._aacu._aacy._aad6 > time._aaqe"}
  (Session info: chrome=104.0.5112.81)
2022-08-17 09:57:59,437 [14] ERROR Instagram.Main.InstagramMain - 인덱스가 배열 범위를 벗어났습니다.
2022-08-17 09:58:09,491 [20] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-17 09:58:24,293 [20] INFO Instagram.Main.InstagramMain - [Current Count]: 1
2022-08-17 09:58:24,305 [20] ERROR Instagram.Main.InstagramMain - no such element: Unable to locate element: {"method":"css selector","selector":"div._aacl._aacm._aacu._aacy._aad6 > time._aaqe"}
  (Session info: chrome=104.0.5112.81)
2022-08-17 09:58:24,305 [20] ERROR Instagram.Main.InstagramMain - 인덱스가 배열 범위를 벗어났습니다.
2022-08-17 09:58:57,758 [9] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-17 09:58:57,765 [9] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-17 09:59:02,210 [12] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-17 09:59:17,711 [12] INFO Instagram.Main.InstagramMain - [Current Count]: 1
2022-08-17 10:04:34,368 [9] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-17 10:04:34,375 [9] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-17 10:04:48,416 [12] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-17 10:05:03,376 [12] INFO Instagram.Main.InstagramMain - [Current Count]: 1
2022-08-17 10:07:53,670 [12] INFO Instagram.Main.InstagramMain - [Current Count]: 2
2022-08-17 10:09:23,016 [1] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-17 10:09:23,022 [1] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-17 10:09:49,782 [5] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-17 10:10:04,473 [5] INFO Instagram.Main.InstagramMain - [Current Count]: 1
